1A,制定财务收费周报，并提交主管。,1.体现收费指标、实际收取完成数；2.存在问题描述清楚。,W,1,7,财务,财务
1A,各种许可证办理：物品放行条、装修许可证，施工出入证的发放与管理。,1.证件无错误，材料手续完整；2.禁止事项与规则100%告知装修人，安全责任书100%签署。,W,1,7,财务,财务
1A,提交月度工作总结：向主管报送工作总结。,月度工作有收费统计，重要的工作100%有描述。,M,1,31,财务,财务
1A,提报下月度财务用款计划或结算申请及各类报销凭证。,财务凭证完整，用款计划与结算申请无遗漏。,M,1,31,财务,财务
1A,提交月度财务总结：收费、支出统计汇总，对比分析预算执行情况，如有超支等异常情况需要阐述。,月度预算数与实际执行数对比，超出预算要有说明和下月收支计划,M,1,31,财务,财务
1A,拟定小区需要公示的财务报表，报上级主管审核并公示。,公示内容正确，主管审核完成，公示及时。,M,1,31,财务,财务
1A,完成对项目季度财务经营情况与预算，对比分析及预警（预算执行、收费完成情况、支出控制情况）提交项目经理。,季度预算数与实际执行数对比，数据准确无误。,Y,101,301,财务,财务
1A,完成对项目季度财务经营情况与预算，对比分析及预警（预算执行、收费完成情况、支出控制情况）提交项目经理。,季度预算数与实际执行数对比，数据准确无误。,Y,401,630,财务,财务
1A,完成对项目季度财务经营情况与预算，对比分析及预警（预算执行、收费完成情况、支出控制情况）提交项目经理。,季度预算数与实际执行数对比，数据准确无误。,Y,701,930,财务,财务
1A,完成对项目季度财务经营情况与预算，对比分析及预警（预算执行、收费完成情况、支出控制情况）提交项目经理。,季度预算数与实际执行数对比，数据准确无误。,Y,1001,1231,财务,财务
1A,落实年度预算编制（下年度收入预算，下年度支出预算）提报公司财务管理人员。,预算编制合理，测算依据准确无误。,Y,101,1231,财务,财务
1A,仓库日常管理：对管理处的文具、低值易耗品等物品，进行盘点及出入库登记。,1.领用物品名目、数量、时间登记清楚；2.领用人100%有领用签字；3.现场盘点物品，要求做到帐物相符；4.有变化时，及时记录清楚变化时间和数量。,D,1,1,行政内务,行政内务
1C,劳保用品管理：对服装、工卡、工号、工牌、雨衣、急救箱、反光衣、遮阳伞、防暑用品等进行发放、核查管理。,1.领用物品名目、数量、时间登记清楚；2.领用人100%有领用签字。,D,1,1,行政内务,行政内务
1A,提交周报：每周给主管提交周报。,周报无遗漏。,W,1,7,行政内务,行政内务
1C,进行固定资产盘点，对使用状态、去向进行了解并登记。,1.要求现场盘查，做到帐物相符；2.资产有独立编号，使用状态要求描述准确。,W,1,7,行政内务,行政内务
1A,进行物品申购：向上级提交月度申购单，做好月度把控和应急预留。,1.申请物品名目与数量无遗漏；2.申请计划有依据。,M,1,31,行政内务,行政内务
1A,整理工作档案：及时归档各种资料，更新目录。,信息变动2个工作日内完成更新、信息无错误。,M,1,31,行政内务,行政内务
1A,更新小区人员资料：人事发生调动、入职、离职等变化时，更新花名册。,信息变动2个工作日内完成更新、信息无错误。,M,1,31,行政内务,行政内务
1B,每天晨会：1.检查下属人员出勤情况；2.交待具体工作安排和人员分工调配。,无人员缺勤，当天任务100%安排完毕。,D,1,1,工程负责人,工程负责人
1A,工单接单及处理情况监管：关注接单时间、维修时长、人均维修数量、维修质量及业主满意度等。,及时接单率不低于95%，当日维修完成率不低于80%。,D,1,1,工程负责人,工程负责人
1C,给水排水系统巡查：关注水泵房、消防泵房、排水泵、主机控制柜、泵体、管道、储压罐、报警系统、流向标识等是否正常运作、有无损坏、异响等安全隐患。,1.加压泵：无异响，无漏水，各编号泵体之间可正常转换；2.控制柜：无灰尘，电路接头无锈迹，指标灯正常，变频控制器正常，标识明确完整；3.管道：水流标识明显，阀门状态标识明显，闸阀、蝶阀的阀芯及法兰连接处是否滴水；4.储压罐：压力在标准值范围内；5.水位警报器：无损坏，无锈迹；6.排水泵：浮球阀正常，自动排水功能正常；7.防鼠挡板：无损坏，无缝隙；8.蓄水池或储水箱：检修口上锁，无水溢出，止回阀、浮球阀、液位控制阀是否正常；9.巡查记录：工程人员巡查真实，并有记录。,D,1,1,工程负责人,工程负责人
1A,进行催收费工作：通过电话方式或上门方式对业主进行催收费。,完成催费指标。,D,1,1,工程负责人,工程负责人
1C,装修户巡查、管理，内容与要求：1.内容：强电线路、水管、弱电布线、防水层、承重墙、五金接件、房屋布局、煤气管道、排烟系统、排水系统、配线盒、房屋电器总功率；2.要求：是否符合装修规范，管道有无堵塞，有无乱拉乱搭电线，有无破坏防水。,1.施工内容不超过许可的范围；2.禁止破坏：房屋结构的柱、梁、墙等承重结构不得损坏；3.强电线路：走线无隐患；4.水管：布管无隐患；5.涉及防水：防水层无破坏；防水层重做的，要养水测试48小时，必须核查底层无渗漏；6.房屋布局：不具备防水的区域禁止建厨房或卫生间；7.煤气管道：无隐患；8.排烟：接入公共烟道，并有止回阀；9.排水：地面坡度合理，排水管道无堵塞；10.进线盒：电线规格和容量不超过单户最大值；11.空调设备：放置合理，不影响外立面统一美观；12.装修现场：有灭火器，材料堆放不超楼面承重；13.破损性施工：楼面开挖厚度不得超过安全值。,D,1,1,工程负责人,工程负责人
1C,巡查配电房及强电管井，内容：1.防鼠挡板、超声防鼠器、排风口、漏网、配电柜、电压电流表读数，辅助工具是否正常；2.操作标识、状态标识、安全标识是否完好；3.是否有电工巡查管理且记录清晰规范。,1.工程人员巡查真实并有记录、环境卫生整洁；2.配电柜：无明显灰尘、工作电压、工作电流、功率因数数值稳定正常、指示灯正常；3.标识：有状态标识、安全标识、操作标识完好无损；4.配电柜有无噪声；5.继电器、交流接触器、断路器、闸刀开关：外表清洁，触点完好，无过热现象，无噪音；6.控制回路：压接良好、标号清晰，绝缘无变色老化；7.电容无功补偿：电容接触器良好，电容补偿三相平衡，电容器无发热膨胀，也不冰冷，接头不发热变色；8.母线排：压接良好，色标清晰，绝缘良好；9.门窗及防小动物设施：门窗开启灵活，无>10mm缝隙，无严重锈蚀；10.通风照明设施：通风网无>10mm小孔，无严重锈蚀；11.绝缘工具：正常有效，无损坏；12.灭火器：压力正常、无严重锈蚀。,D,1,1,工程负责人,工程负责人
1C,巡查公共设施及弱电系统，内容：电灯照明、应急灯、烟道、风口、梯门、单元门禁、可视对讲系统、道闸、弱电管井等是否正常。,1.电灯照明：可正常亮灯；2.应急灯：断电测试，能自动亮起；3.烟道：无异味；4.风口：无堵塞；5.防火门：能自动关闭；6.单元进门：自动关闭，无异响。7.可视对讲系统：正常使用、无损坏；8.道闸：可正常使用；9.弱电管井：门上锁，无乱堆乱放。,W,1,7,工程负责人,工程负责人
1C,巡查电梯机房，内容与要求：1.环境干净整洁，无明显灰尘，无杂物，无鼠患；2.设备是否存在异响、损坏等安全隐患，温度、湿度是否符合要求；3.应急灯、门机装置、曳引轮绳槽 、相序继电器、称重装置、荷载状态开关是否正常运行。,1.定期保养：电梯有定期按时保养记录。2.室内环境：干净无明显灰尘，无杂物、无水患。3.温度：排风机或空调正常启动，机房温度不允许超过40摄氏度。4.设备运作：无异响，无不规律振动冲击。5.平层标识：平层准确度应无显著变化（平层标识与固定标识差额范围在5CM-8CM内）。6.主机控制柜：电气部件无变色，无异味。7.钢丝绳：无起股，无断股。8.限速器：无损坏。9.辅属设施：防鼠挡板完好，缝隙不能>10MM；应急灯完好，可以自己启动；灭火器压力正常。,W,1,7,工程负责人,工程负责人
1C,景观设施巡查：巡查小区公共五金器材、木器制品、景观设备是否正常。,1.五金器材：无损坏，无重锈。2.木器制品：无腐朽，没有生出菌类。3.景观设备：无安全隐患，线路无裸露。,W,1,7,工程负责人,工程负责人
1C,巡查排水排污系统：地面排水、车库排水、天面的排水沟、集水井、排污管、雨水井是否畅通、无堵塞、无溢水。,1.排水沟：无杂物，排水坡度合理，排水畅顺；2.集水井：无垃圾，积泥不超最底管道口；3.排污管：无堵塞，无漏水。,W,1,7,工程负责人,工程负责人
1C,巡查园区电子导向标识：巡查道路路面及园区导向标识系统，是否正常，是否有用电隐患。,1.指示牌：完好无损，无脱落；2.导向标识：指示正确清晰。,W,1,7,工程负责人,工程负责人
1C,巡查安防设备：检查监控、摄像头是否正常并记录。,1.监控显示：能正常使用；2.摄像头：图像清晰、无遮档物。,W,1,7,工程负责人,工程负责人
1C,有楼顶吊装装置的小区：必须检查吊装绳的是否完好，滑轮的是正常，轴承是否有油，是否存在安全隐患。,1.吊装绳：无断股，无锈迹；2.顶部立架稳固可靠，不得超承重使用；3.使用有申请，有记录。,W,1,7,工程负责人,工程负责人
1C,电梯外包服务工作监管，内容：1.进行月度保养时现场监督、拍照；2.根据电梯运行及保养状态进行月度考评并提报上级主管。,1.每月至少保养2次，每次保养时间间隔15天；2.现场保养作业效果如-室内环境：干净无明显灰尘，无杂物、无水患；排风机或空调正常启动，机房温度不允许超过40摄氏度；设备运行无异响，无不规律振动冲击；平层标识准确度应无显著变化（平层标识与固定标识差额范围在5CM-8CM内）；主机控制柜电气部件无因过热线路变色或发出焦热的臭味；钢丝绳无起股、无断股；限速器无损坏；辅属设施：防鼠挡板完好，缝隙不能>10MM；应急灯完好可以自己启动；灭火器压力正常；3.外包单位月度考核，依据月度监督结果产生。,M,1,31,工程负责人,工程负责人
1B,实施电梯月度保养：包括电梯主机、轿厢、传动系统三大部分的保养。,1.提前5天完成保养通知张贴；2.确认轿厢内无人后，停梯；3.维保首层电楼等侯厅竖起围栏；4.机房：干净无明显灰尘，无杂物，无水患；温度：排风机或空调正常启动，机房温度不允许超过40摄氏度；设备运行：无异响，无不规律振动冲击，各类接确点紧固，无松动；平层标识：平层准确度应无显著变化（规定范围5CM-8CM内）；钢丝绳：无起股，无断股；限速器：无损坏；活动部位：油量100%、油质无变坏；5.机身与井道-内外门：可正常开闭。行车检查无异响，运行平稳，无安全隐患；6.辅属设施：防鼠挡板完好，缝隙不能>10MM；应急灯完好可以自己启动；灭火器压力正常；7.完成保养后开梯：现场清理无遗漏，开关100%复位，门100%上锁。,M,1,31,工程负责人,工程负责人
1C,巡查风机房：无堆放杂物，无物品损坏，设施正常。,机房门有上锁；机房及门口无堆放杂物；机房内无物品损坏；各类接确头完好无锈蚀；开机试验，观察各仪表、指示灯指示应正常，设施运转正常、无异响。,M,1,31,工程负责人,工程负责人
1B,按计划对小区设备进行保养和维修：包括水泵设备房保养、配电设备房保养、风机房保养、消防设备保养等,保养计划安排合理，按时完成100%保养工作内容,M,1,31,工程负责人,工程负责人
1A,制定工程部物品采购领用计划及相关费用预算，并上报。,1.非季节性物耗，按上个月度使用总量120%定预留库存量，按差额提报采购量；2.季节性物耗，按上年度同期用量的100%预留库存量，按差额提报采购量；下月费用根据业务需求控制在不超月度预算100%额内申请，超预算要说明。,M,1,31,工程负责人,工程负责人
1B,施实月度培训：有培训计划、有培训课程、有培训照片。,首次培训合格率不低于80%，二次培训合格率100%。,M,1,31,工程负责人,工程负责人
1A,月度绩效考核：对在管下属进行绩效考核及反馈，以及进行团队状态评估。,考评结果有客观依据，考评等级以人数比例划分，符合20%“优秀”+70%“合格”+10%“要提升”的三级标准。,M,1,31,工程负责人,工程负责人
1A,进行设备台帐与档案更新，统计设备完好率。,设备更新改造完成后的1周内完成档案更新，资料图纸无错误。,M,1,31,工程负责人,工程负责人
1A,统计能耗台账，分析小区能耗费用。,1.能耗抄表数出错率控制在3‰之内，出错率超过需要列入下属员工考核；2.根据数据对用电量、用水量对比分析，波动超过历史、合理值的，查明原因，提出控制方法。,M,1,31,工程负责人,工程负责人
1A,完成月度总结计划：对当月工作进行总结。,上月工作计划完成率不低于90%，下月工作计划重点工作100%覆盖；存在安全隐患事项必须报告与计划。,M,1,31,工程负责人,工程负责人
1C,进行房屋共用部位及本体季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等。,主体结构的构件无变形、开裂、炭化、腐蚀、遭受严重蚁害；承重墙无开裂；无明显加大房屋荷载；房屋连接件无松动或失稳。,Y,101,301,工程负责人,工程负责人
1C,进行房屋共用部位及本体季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等。,主体结构的构件无变形、开裂、炭化、腐蚀、遭受严重蚁害；承重墙无开裂；无明显加大房屋荷载；房屋连接件无松动或失稳。,Y,401,630,工程负责人,工程负责人
1C,进行房屋共用部位及本体季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等。,主体结构的构件无变形、开裂、炭化、腐蚀、遭受严重蚁害；承重墙无开裂；无明显加大房屋荷载；房屋连接件无松动或失稳。,Y,701,930,工程负责人,工程负责人
1C,进行房屋共用部位及本体季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等。,主体结构的构件无变形、开裂、炭化、腐蚀、遭受严重蚁害；承重墙无开裂；无明显加大房屋荷载；房屋连接件无松动或失稳。,Y,1001,1231,工程负责人,工程负责人
1C,完成小区二次供水的清洗及水质检验：关注大肠菌群、菌落总数、PH值、余氯等检测指标。,1.每季度清1次；清洗人员100%持健康证；2.水质检测结果符合细菌总数≦80 CFU/mL，大肠菌群每100mL不得检出，无肉眼可见物，浑浊度≦1NTU，氯化物≦250mg/L。,Y,101,301,工程负责人,工程负责人
1C,完成小区二次供水的清洗及水质检验：关注大肠菌群、菌落总数、PH值、余氯等检测指标。,1.每季度清1次；清洗人员100%持健康证；2.水质检测结果符合细菌总数≦80 CFU/mL，大肠菌群每100mL不得检出，无肉眼可见物，浑浊度≦1NTU，氯化物≦250mg/L。,Y,401,630,工程负责人,工程负责人
1C,完成小区二次供水的清洗及水质检验：关注大肠菌群、菌落总数、PH值、余氯等检测指标。,1.每季度清1次；清洗人员100%持健康证；2.水质检测结果符合细菌总数≦80 CFU/mL，大肠菌群每100mL不得检出，无肉眼可见物，浑浊度≦1NTU，氯化物≦250mg/L。,Y,701,930,工程负责人,工程负责人
1C,完成小区二次供水的清洗及水质检验：关注大肠菌群、菌落总数、PH值、余氯等检测指标。,1.每季度清1次；清洗人员100%持健康证；2.水质检测结果符合细菌总数≦80 CFU/mL，大肠菌群每100mL不得检出，无肉眼可见物，浑浊度≦1NTU，氯化物≦250mg/L。,Y,1001,1231,工程负责人,工程负责人
1C,雨季前中对排水系统进行大检查：关注公共飘台排水口、天面排水口、滤网、管道、雨水井、有倒灌历史点的重点检查。,排水通畅，无堵塞。,Y,101,301,工程负责人,工程负责人
1C,雨季前中对排水系统进行大检查：关注公共飘台排水口、天面排水口、滤网、管道、雨水井、有倒灌历史点的重点检查。,排水通畅，无堵塞。,Y,401,630,工程负责人,工程负责人
1C,雨季前中对排水系统进行大检查：关注公共飘台排水口、天面排水口、滤网、管道、雨水井、有倒灌历史点的重点检查。,排水通畅，无堵塞。,Y,701,930,工程负责人,工程负责人
1C,雨季前中对排水系统进行大检查：关注公共飘台排水口、天面排水口、滤网、管道、雨水井、有倒灌历史点的重点检查。,排水通畅，无堵塞。,Y,1001,1231,工程负责人,工程负责人
1C,根据年度计划进行防雷检测：测试接地电阻是否符合标准要求。,网线无松脱，锈蚀截面不能大于30%，在距离被测接地极20米的位置插入电流探测针，一般建筑物防雷不大于10Ω。,Y,101,1231,工程负责人,工程负责人
1C,完成特种设备年度检测：包括电梯年检、锅炉检测、园区车辆检测等。,按时拿到检测合格证。,Y,101,1231,工程负责人,工程负责人
1C,完成工具的校验与检测：包括万能表、钳表、摇表、电焊机等。,检测结果符合安全使用值。,Y,101,1231,工程负责人,工程负责人
1B,完成小区公共园区的木器油漆、铁器上漆等。,漆面均匀，无漏刷，无滴出污染。,Y,101,1231,工程负责人,工程负责人
1B,完成小区化粪池年度清理：清掏、清理、清运。,一级池清运90%，二级池清运75%，三级池粪便固体物（屎块）清运100%。,Y,101,1231,工程负责人,工程负责人
1C,检查楼宇公共设施及弱电系统：关注电灯照明、应急灯、烟道、风口、梯门、智能门禁系统、可视对讲系统、道闸、弱电管井等是否正常。,1.电灯照明：可正常亮灯；2.应急灯：断电测试，能自动亮起；3.烟道：无异味；4.风口：无堵塞；5.防火门：能自动关闭；6.单元门禁：自动关闭，无异响；7.可视对讲系统：正常使用、无损坏；8.道闸：可正常使用；9.弱电管井：门上锁，无乱堆乱放。,D,1,1,工程,工程
1C,巡查电梯轿厢运行情况：关注升降速度、照明、通风、有无异常,梯内卫生整洁，运行速度平稳，照明正常明亮，通风顺畅，升降无异响。,D,1,1,工程,工程
1C,装修管理：巡查装修户，关注强电线路、水管、弱电布线、防水层、承重墙、五金接件、房屋布局、煤气管道、排烟系统、排水系统、配线盒、房屋电器总功率是否符合装修规范，管道有无堵塞，有无乱拉乱搭电线，有无破坏防水。,1.施工内容不超过许可的范围；2.禁止破坏：房屋结构的柱、梁、墙等承重结构不得损坏；3.强电线路：走线无隐患；4.水管：布管无隐患；5.涉及防水：防水层无破坏；防水层重做的，要养水测试48小时，必须核查底层无渗漏；6.房屋布局：不具备防水的区域禁止建厨房或卫生间；7.煤气管道：无隐患；8.排烟：接入公共烟道，并有止回阀；9.排水：地面坡度合理，排水管道无堵塞；10.进线盒：电线规格和容量不超单户最大值；11.空调设备：放置合理，不影响外立面统一美观；12.装修现场：有灭火器，材料堆放不超过楼面承重；13.破损性施工：楼面开挖厚度不得超过安全值；14.巡查完成并记录。,D,1,1,工程,工程
1C,给水系统巡查，内容：1.水泵房及消防泵房的主机控制柜、泵体、管道、储压罐、压力值、报警系统、排水泵是否正常运行；2.流向标识、操作标识、安全标示是否完好，水池小箱是否密封上锁。,1.加压泵：无异响、无漏水、各编号泵体之间可正常转换；2.控制柜：无灰尘、电路接头无锈迹、指标灯正常、变频控制器正常、标识明确完整；3.管道：水流标识明显、阀门状态标识明显，闸阀、蝶阀的阀芯及法兰连接处是否滴水；4.储压罐：压力在标准值范围内；5.水位警报器：无损坏，无锈迹；6.排水泵：浮球阀正常，自动排水功能正常；7.防鼠挡板：无损坏，无缝隙；8.蓄水池或储水箱：检修口上锁、无水溢出，止回阀、浮球阀、液位控制阀是否动作可靠；9.巡查记录：巡查完成并记录。,D,1,1,工程,工程
1C,巡查景观设施：关注园区五金、木器、景观设备、指示牌等标识系统是否完好。,1.五金器材：无损坏，无重锈；2.木器制品：无腐朽，没有生长菌类；3.景观设备：无安全隐患，线路无裸露。,D,1,1,工程,工程
1C,电梯机房及轿厢巡查，内容：1.机房环境、保养质量；层门联锁、地坎、限速器、制动器、油杯、油量、限速钢丝绳、松闸板手等是否正常；2.环境整洁，无异响，无水患，无鼠患，温度湿度符合要求。,1.定期保养：电梯有定期按时保养记录；2.室内环境：干净无明显灰尘，无杂物、无水患；3.温度：排风机或空调正常启动，机房温度不允许超过40摄氏度；4.设备运作：无异响，无不规律振动冲击；5.平层标识：平层准确度应无显著变化（平层标识与固定标识差额范围在5CM-8CM内）；6.主机控制柜：电气部件无变色，无异味；7.钢丝绳：无起股，无断股；8.限速器：无损坏；9.辅属设施：防鼠挡板完好，缝隙不能>10MM；应急灯完好，可以自己启动；灭火器压力正常。,W,1,7,工程,工程
1C,巡查排水排污系统，内容：关注地面、车库、天面、路面、排水沟、集水井、雨水井、排水泵，污水井、排污管是否有堵塞,1.排水沟：无杂物，排水坡度合理，排水畅顺；2.集水井：无垃圾，积泥不超最底管道口；3.排污管：无堵塞，无漏水。,W,1,7,工程,工程
1C,配电房巡查，内容：1.防鼠挡板、超声防鼠器、排风口、漏网、配电柜、电压电流表读数、辅助工具是否正常；2.操作标识、状态标识、安全标识是否完好；3.是否有电工巡查管理且记录规范清晰。,1.工程人员巡查真实并有记录、环境卫生整洁；2.配电柜：无明显灰尘、工作电压、工作电流、功率因数数值稳定正常、指示灯正常；3.标识：有状态标识、安全标识、操作标识完好无损；4.配电柜有无噪声；5.继电器、交流接触器、断路器、闸刀开关：外表清洁，触点完好，无过热现象，无噪音；6.控制回路：压接良好、标号清晰，绝缘无变色老化。7.电容无功补偿：电容接触器良好，电容补偿三相平衡，电容器无发热膨胀，也不冰冷，接头不发热变色；8.母线排：压接良好，色标清晰，绝缘良好；9.门窗及防小动物设施：门窗开启灵活，无>10mm缝隙，无严重锈蚀；10.通风照明设施：通风网无>10mm小孔，无严重锈蚀；11.绝缘工具：正常有效，无损坏；12.灭火器：压力正常、无严重锈蚀。,W,1,7,工程,工程
1C,有楼顶吊装装置的小区：必须检查吊装绳的是否完好，滑轮的是正常，轴承是否有油，是否存在安全隐患。,1.吊装绳：无断股、无锈迹；2.顶部立架稳固可靠，不得超承重使用；3.使用有申请，有记录。,W,1,7,工程,工程
1B,实施电梯月度保养：包括电梯主机、轿厢、传动系统三大部分的保养。,1.提前5天完成保养通知张贴；2.确认轿厢内无人后，停梯；3.维保首层电楼等侯厅竖起围栏；4.机房：干净无明显灰尘，无杂物，无水患；温度：排风机或空调正常启动，机房温度不允许超过40摄氏度；设备运行：无异响，无不规律振动冲击，各类接确点紧固，无松动；平层标识：平层准确度应无显著变化（规定范围5CM-8CM内）；钢丝绳：无起股，无断股；限速器：无损坏。活动部位：油量100%、油质无变坏；5.机身与井道-内外门：可正常开闭。行车检查无异响，运行平稳，无安全隐患；6.辅属设施：防鼠挡板完好，缝隙不能>10MM；应急灯完好可以自己启动；灭火器压力正常；7.完成保养后开梯：现场清理无遗漏，开关100%复位，门100%上锁。,M,1,31,工程,工程
1A,进行小区水表、电表抄报读数，建立能耗台帐。,抄表出错率不超过3‰。,M,1,31,工程,工程
1C,进行房屋共用部位及本体季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等。,主体结构的构件无变形、开裂、炭化、腐蚀、遭受严重蚁害；承重墙无开裂；无明显加大房屋荷载；房屋连接件无松动或失稳。,Y,101,301,工程,工程
1C,进行房屋共用部位及本体季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等。,主体结构的构件无变形、开裂、炭化、腐蚀、遭受严重蚁害；承重墙无开裂；无明显加大房屋荷载；房屋连接件无松动或失稳。,Y,401,630,工程,工程
1C,进行房屋共用部位及本体季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等。,主体结构的构件无变形、开裂、炭化、腐蚀、遭受严重蚁害；承重墙无开裂；无明显加大房屋荷载；房屋连接件无松动或失稳。,Y,701,930,工程,工程
1C,进行房屋共用部位及本体季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等。,主体结构的构件无变形、开裂、炭化、腐蚀、遭受严重蚁害；承重墙无开裂；无明显加大房屋荷载；房屋连接件无松动或失稳。,Y,1001,1231,工程,工程
1C,对二次供水的水池、水箱进行清洗。,1.每季度清1次；清洗人员100%持健康证；2.水质检测结果符合细菌总数≦80 CFU/mL，大肠菌群每100mL不得检出，无肉眼可见物，浑浊度≦1NTU，氯化物≦250mg/L。,Y,101,301,工程,工程
1C,对二次供水的水池、水箱进行清洗。,1.每季度清1次；清洗人员100%持健康证；2.水质检测结果符合细菌总数≦80 CFU/mL，大肠菌群每100mL不得检出，无肉眼可见物，浑浊度≦1NTU，氯化物≦250mg/L。,Y,401,630,工程,工程
1C,对二次供水的水池、水箱进行清洗。,1.每季度清1次；清洗人员100%持健康证；2.水质检测结果符合细菌总数≦80 CFU/mL，大肠菌群每100mL不得检出，无肉眼可见物，浑浊度≦1NTU，氯化物≦250mg/L。,Y,701,930,工程,工程
1C,对二次供水的水池、水箱进行清洗。,1.每季度清1次；清洗人员100%持健康证；2.水质检测结果符合细菌总数≦80 CFU/mL，大肠菌群每100mL不得检出，无肉眼可见物，浑浊度≦1NTU，氯化物≦250mg/L。,Y,1001,1231,工程,工程
1C,雨季前中对排水系统进行大检查：关注公共飘台排水口、天面排水口、滤网、管道、雨水井、有倒灌历史点的重点检查。,排水通畅，无堵塞。,Y,101,301,工程,工程
1C,雨季前中对排水系统进行大检查：关注公共飘台排水口、天面排水口、滤网、管道、雨水井、有倒灌历史点的重点检查。,排水通畅，无堵塞。,Y,401,630,工程,工程
1C,雨季前中对排水系统进行大检查：关注公共飘台排水口、天面排水口、滤网、管道、雨水井、有倒灌历史点的重点检查。,排水通畅，无堵塞。,Y,701,930,工程,工程
1C,雨季前中对排水系统进行大检查：关注公共飘台排水口、天面排水口、滤网、管道、雨水井、有倒灌历史点的重点检查。,排水通畅，无堵塞。,Y,1001,1231,工程,工程
1C,强电、弱电管井巡查。,井门已上锁，线路无拉乱接。,Y,101,301,工程,工程
1C,强电、弱电管井巡查。,井门已上锁，线路无拉乱接。,Y,401,630,工程,工程
1C,强电、弱电管井巡查。,井门已上锁，线路无拉乱接。,Y,701,930,工程,工程
1C,强电、弱电管井巡查。,井门已上锁，线路无拉乱接。,Y,1001,1231,工程,工程
1C,工作数据记录：详细清晰规范记录功率数、损耗数、电流、电压等运作数据；下班前拍摄记录表上传。,按时记录，每30分钟记录1次。,D,1,1,高配,高配
1C,检查防鼠器材、防水系统、气体灭火系统是否正常。,1.防鼠挡板完好，缝隙<10毫米；2.应急灯完好可以自己启动；3.灭火器压力正常。,D,1,1,高配,高配
1B,保持机房卫生，每日按公司规范要求进行清洁。,无灰尘，无水患，无乱堆乱放。,D,1,1,高配,高配
1A,按要求填写《值班记录》及《工作日记》。,无漏填内容，记录内容真实。,D,1,1,高配,高配
1C,弱电系统巡查维保，内容：弱电线路、弱电管井等系统日常巡查，是否正常运作，是否存在安全隐患，必要时进行保养或维修。,1.弱电管井100%上锁；2.弱电管井道无乱堆乱放；3.井内走线无交叉。,D,1,1,弱电,弱电
1C,巡查消防系统：控制中心、总控室网络系统、消防控制及设备系统，是否正常运作，是否存在安全隐患，必要时进行保养或维修。,1.设备完好率100%，无灰尘；2.各感应器正常有效；3.联动功能可正常使用。,D,1,1,弱电,弱电
1C,巡查监控系统：设备监控机房、智能化系统，是否正常运作，是否存在安全隐患，必要时进行保养或维修。,1.设备完好率98%，无灰尘；2.线路接头无松动；3.图象显示正常。,D,1,1,弱电,弱电
1C,巡查多媒体设备：关注背景音乐系统、电子屏等，是否正常运作，是否存在安全隐患，必要时进行保养或维修。,1.景观灯100%亮光；2.背景音响可正常使用。,D,1,1,弱电,弱电
1C,巡查对讲通信系统、门禁系统：是否正常运作，是否存在安全隐患，必要时进行保养或维修。,1.对讲功能正常可使用；2.门禁可自动关，无故障。,D,1,1,弱电,弱电
1A,每月更新弱电设备技术资料：包括使用说明书、保修卡、线路图纸等，做好资料的保存及更新。,设备更新完成1周内完成建档。,M,1,31,弱电,弱电
1B,完成消防设施的维护、年检、年审工作。,年检合格证申领完成。,Y,101,1231,弱电,弱电
1B,每天召开队会：1.检查部门下属人员出勤；2.召开班务会交待下属工作计划和人员调配。,无人员缺勤，当天任务100%安排完毕。,D,1,1,保安负责人,保安负责人
1C,抽查岗位出勤纪律，每日多次，内容与要求：1.队员在岗形象，岗位环境干净整洁，物品摆放有序；2.仪容仪表及在岗状态是否符合要求，如无吸烟，无脱岗，无睡岗。,1.男不留胡须，男短发梳理，男前发不盖眉、发侧不过耳，后不过领；2.女队员长发需用发结盘起，发不染色保持自然发色，头发干净无油污；3.穿着职业装；不戴任何首饰；指甲长不得超过2mm，不涂有色指甲油，指甲内无黑垢；4.工作环境整洁，物品摆放整齐；5.人员无吸烟，无脱岗，无睡岗。,D,1,1,保安负责人,保安负责人
1C,检查出入管理管控情况：1.生人来访进行盘问和登记；2.核查大件物品进出登记情况；3.核查出入申请功能使用情况。,1.可疑人员入园100%有盘查；2.来访人员100%有登记；3.大件物品出园100%有放行条；4.装修材料入园100%核实后放行并有登记。,D,1,1,保安负责人,保安负责人
1C,检查安保巡防情况：1.周界报警、围墙、监控探头是否完好；2.防爬刺是否完好；3.是否存在安全隐患；4.安管队员是否进行巡查。,1.周界报警设备完好率100%；2.防爬刺完好无断丝，无人为损坏，无可疑移位；3.无安全隐患；4.队员有按时巡查。,D,1,1,保安负责人,保安负责人
1C,巡逻外围秩序：1.商铺及路面有无占道经营；2.有无乱堆乱放；3.有无安全隐患。,商铺无占道经营，无乱堆乱放，无乱停车，无跑冒滴漏，无安全隐患。,D,1,1,保安负责人,保安负责人
